3.020024123138593253e-01,-2.676911745021425038e+00
1.606238411351804896e+00,5.926408981339574833e-01
8.466541903960466547e-03,4.056224661426848677e+00
-3.841880692078584181e-01,-1.234890226760389620e+00
-1.075262256286578566e+00,-6.835538845657060492e+00
2.691146603806212068e-01,-1.116558986792446917e-01
-4.440043046235864765e-01,3.182886834331956738e+00
-1.889245314153812139e+00,1.128160388681390902e+00
-1.927970644099854303e+00,-1.430030011318880190e+00
-2.749632399932197546e-01,-6.576308840848571258e+00
-1.798904127153436172e-01,2.797596732732356983e+00
3.883267674621482812e-01,-1.469680763865292450e+00
8.098520733949762240e-01,2.124383997295638871e+00
-1.034035279574400779e+00,-1.634769573242699892e+00
1.504014062387891926e+00,3.219798039946776935e+00
6.477349410675489194e-01,-4.974266040781109011e-01
2.304940405994470254e+00,-7.580131731179577947e-01
-2.544854693920351796e+00,-3.885387129578375287e+00
-1.319912878990335159e+00,-4.674568006080809468e+00
4.014719083482640172e-01,7.262353891173445319e-01
-8.404056572203344455e-01,-7.444795539107568416e+00
-1.424974041347763620e+00,-1.881877157508662357e+00
1.611251820605319907e+00,1.229989022110153041e+00
6.311221316382743460e-03,-2.220771521627206369e+00
-7.499386224507915699e-01,-6.116971012346202885e-01
2.474380733086115614e-01,2.336763369334335927e+00
-4.546832760379241334e-01,-2.316096086554102929e+00
-1.256409357954577199e+00,-1.027859322651452967e+00
-3.325962387544746934e-01,-4.293673629336177910e+00
-1.566060862212339311e+00,-1.586506294764433500e+00
2.555160291774559167e-01,3.392479785777576251e-01
3.228101346847665476e-01,-4.074326500469666712e+00
8.932839815767419644e-02,1.929339588092699453e-01
-7.642421468363708864e-03,-6.616514689490007872e-02
2.737738401840031699e+00,2.855019944709510593e+00
4.139737305823402158e-01,2.738709917311923814e+00
6.847922471436863889e-02,1.734679332642682148e+00
1.031532910655571511e+00,8.512041403690828734e-01
-1.377286102544933721e-01,-1.874651530198021554e+00
4.644480724900189039e-01,-3.475599766144577885e+00
9.446199894609851044e-02,-4.599357249995650321e+00
-2.628170734913897744e-01,1.819704150298964818e+00
7.313824755732494243e-01,3.936544489651971013e+00
-1.521048997233342748e+00,-1.304405093082921185e+00
-7.526954762948900868e-01,1.467293902665100402e+00
-2.520905281118929753e-01,4.793402181400720496e-01
-1.165410198318460322e-01,-2.905770847662585865e+00
-5.845139229829476868e-01,1.851332079139634601e+00
6.359605492024945628e-01,4.369759964537532682e+00
5.019474012426204668e-02,-6.244718666406894325e-01
2.530435530847841563e-01,4.796252285355889211e-01
1.041412392801144282e+00,1.055257776799641167e+00
1.028187269200196763e+00,2.077756980966402267e+00
5.695705926466938518e-01,-5.060125231424175141e-01
1.939206291165132212e+00,2.967375435304048459e+00
-8.331411559671731970e-01,-3.394183371046890496e-01
3.015755591960526116e-01,1.255543356993430670e+00
5.119756213070260076e-01,1.630259941651650113e+00
-5.309874486015255801e-01,-2.990419184271376096e+00
1.145056490496338730e+00,-4.489573669198301253e-01
1.421648453456204608e+00,8.807918874707234558e-01
-2.842329970744102430e-01,-1.567352617962634476e+00
-7.309449498156297964e-02,2.411657413299423680e-01
1.875655422030188424e+00,1.974807458906844282e+00
1.156810197850205446e-01,-6.581619707348767889e+00
7.211614921939156764e-01,9.627392070830592674e-01
-1.348867454874924307e-03,-2.259881104948753272e-01
6.801126706684060830e-01,2.556234476422041269e+00
1.023769979104035999e+00,2.899628881528418134e+00
-1.560885450845112821e-01,-2.871533816137238571e+00
8.333176276226837986e-01,6.492542474555882848e+00
-8.426670755609830255e-02,7.068929754420905098e-02
-1.432429231904853495e+00,-3.070849180855676597e+00
-8.447978875333987947e-01,2.212234452265165352e+00
-3.240284385088943453e-01,-1.937553506408758341e+00
1.045293345990112865e-01,-3.606608475815028747e+00
-2.136620696259166306e-03,1.275964471623862284e+00
-1.143914611212900603e-03,8.292470728274028424e-01
-1.266630066447546055e+00,8.259482351157225732e-01
4.795798051575519416e-01,-3.707974005889547175e-02
6.213143749564684626e-01,4.020971184000991516e-01
-2.533501253615349391e+00,-6.628146169191694526e+00
3.178205264338688218e-01,8.828261084281909810e-01
3.077127468428623169e-01,-4.088502368742728876e+00
9.110627728474082199e-01,4.183634538710578887e+00
-1.027950564018377699e+00,-4.771824881743550684e+00
2.702970303174351829e-01,-2.203626768349594034e+00
2.623431305915268144e-02,-2.467809350290618653e+00
-1.792995947769778331e+00,-5.559899481063577120e+00
8.408266090169755902e-01,3.738262515366252536e+00
-9.813028382499373592e-01,-4.864665860791081986e-01
-1.485117495367920482e+00,6.860897785918533831e-01
1.371788813576640731e+00,-6.554262701116462253e-01
6.915640147517880809e-01,2.829056175017084840e+00
1.775330257199009276e+00,-1.827197054436855650e+00
-8.967677895627781393e-01,4.691123875601269866e+00
-7.591074317168056140e-01,-2.103569138443872610e-01
-1.450281494975228958e+00,-5.791577517706499867e-01
1.225397037564444069e+00,-2.774809081175879655e+00
9.999900000000000000e+04,-2.881320354854545185e-01
