1.096611172625966413e+00,-4.025371023694825467e+00
1.436708834734485629e+00,-1.351554722611060688e+00
-8.723736187080474158e-01,4.074391424913753390e+00
-4.217821002550751347e-02,-1.816705541034310478e+00
6.451075710058112866e-02,1.126764634435576173e+00
-3.227672866540102770e-01,-4.055670392989792816e+00
-5.084673979747094119e-01,5.198280899855406645e+00
-1.229626009118953478e+00,6.656973356742975412e+00
-4.189326587959345538e-01,-1.496239362951857110e+00
-1.184440463432463009e+00,-4.552762323092558461e+00
-1.265681291683079301e+00,-3.216575757528176815e+00
4.143068023793699539e-01,-6.610344549913229173e+00
-8.949948901931541467e-01,-7.205444428575428439e+00
1.570760529191195021e+00,6.093769626841316622e-01
-1.273951981918279297e-01,2.622655715260256315e+00
-3.011044968762824348e-01,3.480626159927342478e+00
-1.327107679031670040e+00,1.170999207453192348e+01
1.066860454440114792e+00,1.954181078627550194e+00
-4.160673926817422541e-01,8.376440500969440706e+00
-7.347920047594601600e-01,-6.225051990129001567e+00
1.402411115214837523e+00,2.711035541326533682e+00
2.893115248406932447e-02,-1.099453286464353496e+01
-5.300806829484395744e-01,1.787205477679073340e+00
-2.530433709128241393e-01,-6.754350640721767718e+00
-9.945179856863932688e-01,-3.938926083916181931e+00
-2.170061948639386618e+00,1.954791497120961896e+00
-3.106855375416943676e-01,-3.851581189340116396e+00
-2.062773035635436514e-01,5.627234454214736559e+00
-1.630596077596361826e-01,4.034526709795655641e+00
-3.974367371923502312e-01,-6.884703259873355741e+00
1.239864472388113814e+00,-4.219781429727216704e+00
2.617075765926737962e-01,5.853632735973373080e+00
6.770366130776330760e-01,1.459089842467680143e-01
1.595411001586048982e+00,5.036358629214088722e+00
-9.144335748942396258e-02,6.482211682159879196e+00
1.195754812285694690e+00,1.014745908272048069e+01
-8.179380288816283651e-01,1.253132703342842369e+01
1.098423486976623620e+00,2.761040576253783740e+00
-1.073712547423601782e+00,-1.218353672170280566e+00
-5.228385816815952492e-01,-5.904052613722845955e+00
-1.512767951009190981e-01,6.563487984390204311e+00
2.686119731363491026e-01,7.254694767908700936e-02
-4.490693616136833266e-01,6.095576491068997349e+00
2.113626487152256317e+00,4.018357980215721881e+00
8.068158120846300463e-01,6.110954313739321186e+00
-1.050857052399289726e+00,1.452219608596695410e+00
9.315681028553948195e-01,-3.075767652683262909e+00
3.275121864736476041e-01,-5.432122574332527876e+00
-1.985116394400517015e+00,-6.915959465602721679e+00
4.273833464151482325e-02,-2.846294045033633591e+00
5.648727067766766696e-01,-2.674301887934354305e+00
9.029028617466458018e-01,-1.181906079771477991e+00
-1.981302030406675518e+00,-1.875269081988035991e+00
-4.797026965381531172e-01,5.938485246890966351e+00
-7.949721658738596874e-02,-1.301061638329781278e+00
1.498029152362305716e-01,-1.865113078255963508e+00
-4.097273969046681397e-01,-5.051637909726886200e+00
-8.627357394554973080e-01,8.005427955113231242e-01
-1.866696280614714265e+00,1.422042750126212063e+00
8.324309378032789253e-01,1.410598632140054498e+01
-4.226930899234153660e-01,9.975944335069327096e+00
-1.721611136800378639e-01,-3.540426788766517063e+00
-2.745051602867366602e-01,1.125644404928380027e+00
5.413700165559192090e-01,3.306981074562664880e+00
-2.981451784456838894e-01,-2.980902694720817259e+00
6.553279751929383945e-01,2.580158687002034879e-01
-1.003747627324479197e+00,-5.356168339014080182e-01
1.287570234450055917e+00,-2.408369967225806985e+00
1.813066355479935110e+00,4.383920048605882691e-02
-1.427615150472142824e+00,-1.989202359499039119e+00
4.218439286495795915e-01,-4.552088213728424648e+00
-5.989403621362091590e-01,1.055518749938846312e+00
-1.483741974631971550e+00,-5.166883418856995647e+00
-6.776160701297909705e-01,-1.036564901941704520e+01
2.241637620810440712e+00,-7.280835114647579154e-01
-5.243140585411111276e-01,6.147246318179515612e+00
-2.042189923299040366e+00,-3.927916612794949636e+00
-3.388785263433168882e-01,6.727661042608293229e+00
1.288048391550000726e-01,1.507604042867248140e+00
2.015838640180823704e-01,4.718203098507998128e+00
-1.276808229080778512e+00,1.010761788035902109e+00
-3.651320422865309001e-01,-4.010962939748069722e+00
8.737807092839778855e-01,6.074386437659708982e-01
3.772862628819684261e-01,-1.984464709355423295e+00
1.549830418348690175e+00,3.590474859415062614e-01
-4.921120661999289214e-01,8.952435504886294027e+00
-1.058669953830974481e-01,4.551971043114008353e+00
-1.264833395260073212e+00,-8.605799300702432930e+00
-1.140126264764941416e-01,-6.790683073150245441e-01
6.500103660078470069e-01,1.099279948861974354e+01
-6.678637623333281148e-01,-2.502980595638796935e+00
-5.099867144981082845e-01,-6.811834125677769691e+00
-6.027108578949091910e-02,2.055355652181590109e+00
-2.399848032630387262e-01,-6.616421568887854709e-01
-5.303394959848348744e-01,-8.614921247368892310e+00
2.136867135933287365e+00,1.506102618219024247e+00
-3.593691386482328332e-01,-2.111831808394838639e+00
9.268390921377094305e-01,-4.020871721527967679e-01
-7.800612816810637007e-01,2.571395859858803590e+00
9.999900000000000000e+04,1.595324602385411961e+00
