-1.227665199953976272e+00,-8.819695107592184780e-01,3.248492132680634858e-01,3.101108009455889603e-01,5.550358433736255481e-01,-1.077997562756163097e+00,-3.169251264765382547e-01,-6.806067747658732792e-01,-1.922528787956225393e+00
-1.966421265737537949e+00,-1.718422867048832181e-01,-1.521728194207326634e+00,1.335556288562229410e+00,1.611867688885972316e-01,-3.045555774530647741e-01,6.559701307994656450e-01,2.855552441092057414e-01,7.091816086372440542e-02
-1.822454658134249783e+00,1.508014608114262689e+00,-3.396680004936973862e-01,-1.674463598344244630e-02,9.290422529934474483e-01,7.644582634102059515e-02,-1.442224152574069329e+00,1.461202162910473223e-01,8.794629742796540306e-01
-1.474902173931071259e+00,1.336324742027822143e+00,1.424122110118331674e+00,5.893831270511751264e-01,8.981325435751958963e-01,3.550177228469209023e-01,-7.937255300433862515e-02,8.118662938682141839e-01,1.322631192573407721e-02
8.815449169297057130e-02,1.053172356746526317e+00,-2.433265441817006325e-01,1.092030206174851026e+00,1.449642544508016329e+00,-1.311546740493907404e+00,-2.406650017603003455e+00,-1.656684768238994021e-01,1.396484580293087197e+00
-9.665223552340648228e-01,1.666326952575034603e+00,-1.773820057048123289e+00,8.388415443046876030e-01,9.392690266390497644e-01,-1.483135155014529971e+00,-1.309700829353017904e+00,6.465650774926356981e-02,-4.445858895125076593e-02
-2.167742896522053264e-01,7.317283056364448646e-01,9.063079556273794246e-01,-5.718072725679035351e-03,1.077919381666410326e+00,-1.356162024526877286e+00,-9.405251365961939114e-02,1.745330869209558156e+00,5.629385228454005796e-01
-6.113801294369360928e-01,1.188989551027891611e+00,-5.958036001835692597e-01,1.794757043498158566e+00,1.186576505996680631e+00,1.882741627007262997e+00,1.455288809601380295e+00,5.546254274328409339e-01,7.368168916258440726e-01
-4.793970723988447702e-01,-5.140910672116956182e-01,-2.020156888702874909e+00,4.457916780927735356e-01,4.650002555082103917e-01,6.657210547188834315e-01,-2.019689246877591771e+00,1.006931630999409633e+00,2.834483450827219309e-01
3.991162073560092227e-01,1.367058478566870683e+00,-1.382149773450296992e+00,1.174857304823715420e-01,3.811984508219234957e-02,-6.527319151498496286e-01,-4.583106795895610652e-01,-6.218895629489551435e-02,2.664135081500106361e-01
9.608654734656287832e-01,1.150066721204636266e+00,-1.810716386552151391e-01,1.530100659704680677e+00,1.307591385718736232e+00,-3.078137656879439410e-01,-3.534844509332334406e-01,6.359943415662010491e-01,-2.517932524816529072e-01
-4.117170831274825082e-01,5.362538115543484807e-01,7.132396968046073038e-02,1.175900930454055748e+00,1.874506021176639337e+00,-1.638898956068242097e+00,-1.282936872455570088e+00,6.129176778557419158e-01,-1.558509116767344382e+00
-4.046557762974624106e-01,-5.564784859138691697e-01,-7.397618315355969365e-01,-2.302143125442597249e-01,1.193500050254422407e+00,-1.781155395526545560e+00,-6.858563808563248321e-01,-1.039811570337513036e+00,5.656145929583550336e-01
5.933982773153007040e-01,1.556732532115499446e+00,-4.238981970690013368e-01,9.220402767783069109e-01,6.095283012249979038e-01,-1.225841200556304855e+00,-5.606790824706464615e-01,2.109535335905327269e+00,-1.372125089518296370e+00
