-5.797363099871377656e-01,-1.215446357028689306e+00,1.474790727100208532e+00,2.048278344429669495e+00,6.287039031353977014e-01,9.905686700537958966e-01
-1.997299924856158926e+00,1.563491772569385541e+00,4.926603642081614498e-01,2.814243943007612714e-01,7.991907383392530262e-01,5.318045930571287938e-01
1.039457962528549162e+00,-2.663307878295904096e-01,1.202626380899347813e+00,1.278845610766228824e-01,2.120714874513316417e+00,9.963336519993003515e-01
7.285476448386751791e-01,-1.179174856826258555e+00,-1.018810975093027205e+00,6.441916781418653981e-01,-4.346658244612777722e-02,1.803247166164548831e-01
-5.787405628839496774e-02,2.778438557826256039e-01,4.095880372109761414e-01,2.355684050032932353e-01,4.286884213251108133e-01,1.582835436753828429e+00
-1.563700437433222401e+00,9.472724364969644650e-01,1.357079604480600610e+00,7.324419433092327347e-01,1.085718408915634425e+00,2.554573864766875424e+00
6.829854933621859470e-01,-2.900767398940935493e-01,1.474506823116801701e+00,2.201265788589454875e-01,2.137541843433221622e+00,7.187736187433213519e-02
1.862100387842429983e-01,-5.543248643601907943e-01,-1.375038276857046160e+00,2.744149446691721561e-01,1.173859435486016567e+00,1.725880868365204934e-01
-8.499550072192824102e-01,1.611269949834048143e+00,-1.691552843066028711e-01,1.370594463162517762e-01,1.529435058508867407e+00,2.799017371950107691e-01
5.369468399455379348e-01,-3.599609379658181840e-01,-7.475437099847770384e-02,7.805322585419308679e-01,3.150734913293581130e+00,1.235488813499364902e+00
1.670191894294933643e+00,3.771642574106171875e+00,-1.162578812763714886e-01,-2.164105686797835881e-01,2.615472530464298728e+00,-1.307380523483059553e+00
-3.843190569485866598e-02,9.946574641138693496e-01,1.459372418656697645e+00,7.065205458489145496e-01,2.013574035970175924e+00,-1.359673588699964464e+00
-6.344008241209826704e-02,8.470815146853907240e-01,1.356940164703758445e+00,-2.493769401051793011e-01,1.265164228384629830e+00,1.474115527188823327e+00
-2.742714313680269522e-01,1.025394577364935778e+00,-9.039308645363419714e-01,9.907505715746025565e-01,-3.667511096280744454e-01,4.209352958376743059e-01
7.591227281576927721e-01,2.052097083670080480e+00,2.463714288145374409e-01,1.489193712739054209e+00,-1.706846825008401014e+00,1.139198251930133576e+00
1.748528491232902993e-01,-1.631677329829195333e-01,-1.499615122121244148e+00,1.017871688679938824e+00,-4.620951171091314258e-02,-1.781453474778066370e+00
2.402715188585649031e+00,7.562826971983543922e-02,1.000881722787955619e+00,-3.776732039946173458e-02,3.442882599519559328e+00,1.268447128407818481e+00
-1.656619554345355239e+00,-2.225596584922742149e+00,8.809159943640385571e-01,-7.632633742565797519e-02,4.616096410469142652e-01,2.570053644430096540e+00
-7.874145471438595001e-01,6.522913222661979038e-01,9.876745861876787824e-01,1.966378803414887244e+00,8.644477639084084952e-01,-2.635434946747214902e-01
1.880705989654766486e-01,8.093463807221414896e-01,2.273509453824738458e+00,-2.581594597821851300e-01,5.720690296241649486e-01,1.497294396899053526e+00
-3.522940365740565016e-01,-1.062763005762177304e-01,2.129266129451804712e+00,2.028397852010470181e+00,-5.207050516364455373e-01,9.312017894013935315e-01
4.430480190293857867e-01,-2.977941695959517299e-01,1.214746822759809941e+00,9.614290689482252183e-01,8.060191425949820854e-01,1.444162552687636047e+00
1.473521738171950313e+00,1.808844157399240204e+00,1.734280318572403390e+00,2.168570789253438380e-01,9.814275419071472051e-01,1.226058345562856644e+00
-2.927112912454385985e-01,-2.631904740439827695e-02,9.385108106297882502e-01,5.209969019795538392e-01,5.093855125956852081e-01,1.645333682829767108e-01
1.646814421726581767e-01,-1.516813808587713641e-01,-4.085949451640888963e-01,2.261859104604139192e-01,1.693309505348986388e+00,4.112797334230967050e-01
1.070954188445670391e-01,-6.667452684468535562e-01,3.184533252126588998e-01,4.021776603872757594e-01,6.970106593386645732e-01,1.207159300360719278e+00
-1.600330080242096553e+00,9.575969255362781762e-01,9.745710183370506208e-01,9.682798902905276339e-02,1.496186583364321976e+00,5.047842707681315932e-01
1.813559229504962511e+00,-2.477247406275511210e-01,1.266147210689316793e-01,-1.356888576679935232e+00,1.056560033812728339e+00,1.039066148882495710e+00
4.610485637407967241e-01,-2.660248285716830807e-01,-8.358965809875251729e-02,4.856131296045419488e-01,7.453501057212874592e-03,1.164434886789005086e+00
7.334408405649095464e-01,-9.904267921629266169e-01,2.510689357458594451e+00,6.520367205785597697e-01,-5.463603012740714249e-02,3.078428045462549556e-01
