1.015502620090211083e+00,-9.549842577425083912e-01,2.714975917143149786e+00,-3.159826987762288097e-01,-5.713376252948748624e-01,9.236894166020843677e-01,3.115850636393849848e-01,-1.071778363718399463e-01
2.083355675187977818e-01,2.009763663815913870e-02,1.146933770317306145e+00,4.108567154719655612e-01,9.846556094428345896e-01,9.618581419733742699e-01,-8.787978333315823454e-01,8.463921154126068380e-01
9.166655455537131569e-01,6.506735724465356752e-02,1.365080332731119395e+00,-7.433028331527264942e-01,-4.841923263545626632e-01,-1.120015299195146419e+00,-1.230443730586554318e+00,-2.396530736074167778e-01
1.353453979813501240e+00,7.630679213845859010e-01,-7.612270883773744057e-01,-1.559123029478172828e+00,1.870644788841394346e-01,2.221304471251522861e-01,-1.224707944870756515e+00,6.210338362465924744e-01
-3.472571014178942317e-01,6.732153923762748127e-01,-1.083087703361660603e+00,-1.494848526217751328e-02,9.449349537540970012e-02,-1.551923867594349637e+00,-9.663880602976100409e-01,1.200851929109969518e-02
-5.633498689206370980e-01,-2.126128054070133833e-02,2.740782434210787599e+00,-2.925410395683730513e+00,1.248668710224249079e+00,8.289453345362387537e-01,-1.391318633250929082e+00,-9.481911446951468703e-01
-6.641681584023031437e-01,2.971831802051080884e-02,1.997834263680850597e+00,-5.373415014054067074e-01,1.345350445978009013e+00,-2.313782920122141817e+00,1.314673631896133843e-01,1.121176121762441413e+00
9.080609971862130259e-01,-1.610752432546524338e+00,1.227473325311902563e+00,-1.879431792253881017e+00,-2.594609550241058216e-01,-1.187163559590952655e+00,-3.237367427761709271e-01,-1.895372187119847840e-01
-8.731167530841943414e-01,-4.201611735823588822e-01,2.106281671671561995e+00,-1.314237911608249210e-01,-5.825476481635847303e-01,-2.307984337889600335e-01,7.014963276923746882e-03,-1.102474502953318725e+00
1.050041308198407686e+00,3.212300805530888259e-01,1.539698881065196145e+00,-1.614797348186970627e+00,1.685386973266535637e+00,-2.921816958300312850e-01,1.343332194621453812e+00,-2.719870563757535997e-01
5.595753848444902090e-01,1.223482936114875796e-01,7.365200215606521050e-01,-1.996727631013565984e+00,-8.250319818487741319e-01,-2.414138105900312858e+00,4.480519786875740706e-01,4.365492801439391224e-01
-1.545009096506454460e-01,-6.487316214126879199e-01,1.935084547393048915e-01,-1.424189287731116860e+00,7.512885581715945671e-01,-1.460339633965469952e+00,1.327615910497896845e+00,1.697240791465736365e+00
2.457289559993133032e+00,-1.656659152417262193e-01,8.290202038919115557e-01,-1.219815712649022998e+00,-4.643767280545216813e-01,-3.952229911647464622e-02,1.319396866590731854e-01,3.649874719177924609e-01
7.647121301503413404e-01,-1.664592690816172338e+00,-2.020598547307670412e-01,-1.168792640418269135e+00,1.063619447206745061e+00,-4.936928851585246081e-01,1.927554955942458736e-01,-6.533436572718195334e-01
3.764575900807846653e-01,-2.550855491697121558e-01,-1.163484446937409933e+00,1.797817927983283104e+00,1.825556036934178339e-02,-1.481251872579866458e+00,-3.129404851258787978e-03,-1.511211937100751301e+00
1.637224853803725511e+00,1.195591727588608100e+00,2.235102010630028779e+00,-1.434762785172120747e+00,1.069444251368278920e-02,9.154815449410504957e-01,-2.100138377119760591e+00,-8.587252006048189390e-01
