1.894007350422546310e-01,6.799164622322557694e-01,-3.916530985276556187e-02,9.614191943583709765e-01,-1.608709947819736197e+00
8.857726659341557118e-01,-5.231162851181934137e-01,1.961775358752566589e+00,7.333431929429320983e-02,4.481169343360893453e-01
1.154265973209123386e+00,6.611316461961642688e-01,2.582573486647127936e+00,-1.264524486494095878e+00,-7.031684699155515972e-01
8.625796825562096481e-01,-1.441924011113330462e+00,-1.105732277794180929e+00,8.820245760261450352e-01,-1.869937474671521382e+00
1.068410674128460691e+00,-1.766839710028257904e-01,9.631794862694245118e-01,-4.260883392975036710e-01,-2.523418635995930082e+00
1.909834333361060121e+00,-1.948970185169558889e+00,1.719127341146278631e+00,-6.526030749927788088e-01,-1.898672571791931718e+00
1.612089303394215190e+00,-1.005236306931327483e+00,7.669677795022182831e-01,-8.409541420226168684e-02,-1.038087468405185509e+00
-7.300015280466360945e-01,6.074880770996660129e-03,2.657391123241716890e-01,3.710854099893955427e-01,2.220479699578445931e+00
-8.285111033870651287e-02,-7.367468821018430258e-01,1.687156023718012099e+00,1.024857270712146384e+00,3.590069837647651418e-01
1.329408659091678935e+00,-1.103483207391899867e+00,1.027265210222327863e-01,-8.782322787090939276e-01,-1.030663119986214848e+00
-3.733804428163747247e-01,-5.502003938714562503e-01,1.712219206621344636e+00,-6.947956263770369567e-01,6.353955779446278651e-01
2.034987025635182967e+00,-6.948413097376393566e-01,1.886223691865791530e-01,1.068297981488092852e+00,-2.257348361546481996e+00
2.216822098819905662e+00,7.907813083567523105e-01,1.190514379769712638e-01,-2.015619302076424035e-01,-1.448955105839283775e+00
7.874088747988279291e-01,1.137778932113445718e-01,-5.686295468079654025e-01,-1.835694885112351682e-02,-8.040927342937981281e-01
7.828439653121380681e-01,-8.021462040309708108e-01,-8.889850796787228671e-01,6.463984129189731531e-01,-1.253558134894197540e+00
6.246506730050073175e-01,-2.736269401346769214e-01,1.657986146543748429e+00,-1.079247445788203974e-01,-1.165326790206318019e-01
1.370980140887500864e+00,-7.086095424882763449e-01,8.246960077813538792e-01,-9.928737121012154443e-01,-1.847069524922205774e-01
1.980432983496046129e+00,-5.008696765236843040e-01,2.034390121344941793e+00,9.433732596080592891e-01,-1.460583239665068644e-01
8.626143709759614975e-01,-1.159169296741684674e+00,1.419395012954925983e+00,-1.598400040376727338e+00,-8.710864768560431237e-01
6.334868854425252938e-01,-1.398520728918685840e+00,-2.594749717925350918e-01,8.292550926864401539e-01,-1.578547925598139390e+00
8.430686411283198067e-01,-7.739116376876946646e-01,-1.772847398642976025e-01,2.138273755796248121e+00,-8.125912163193560467e-01
4.835725152003418348e-01,5.914733998933501269e-01,8.895377561658740495e-01,-4.425650172892761081e-01,-2.318736882878910777e+00
1.516098235686501372e+00,-7.070811544068905663e-01,1.493376673145549560e+00,1.138317439979325219e+00,-1.330313460929105407e+00
2.745403760638923885e+00,-1.047613358966626773e+00,1.470587510387632246e+00,-5.638843512924184287e-01,-1.110579963598002706e+00
3.447744577325849713e-01,2.393295337619697483e-01,8.870370848686603971e-01,2.023632106346255455e+00,-1.593758196751239975e+00
1.535909863890882576e+00,-2.642466012497873828e-01,5.883512938125944336e-01,-1.011191721781086628e+00,1.266538236125644978e+00
1.264556817424794755e+00,-1.645424474304158502e-01,1.666473066461785724e+00,2.073790908767614738e+00,-7.688753052324326376e-01
1.201162617151326550e+00,-2.683182083948665309e+00,1.615759626047748032e-01,2.160055755613659478e+00,-1.480048007000377863e+00
8.929037628935503346e-01,1.788691923895660452e+00,5.088604181233149504e-01,3.848431985736564531e-01,-2.435902496097960945e+00
2.102224218015743773e+00,7.927373163550945900e-01,-1.237352572680559426e+00,-5.813074202429840964e-01,1.543884191342922430e-01
