-5.286414209043742707e-01,3.706497690134039624e-01,1.117326790068221332e+00,9.140651903999903460e-01,1.427492187858202310e+00,-3.934865350222330194e-01,8.921153719431499374e-01,-5.989924844308524010e-01
8.701960850713436058e-01,-1.480145009170092729e+00,1.242410333033720171e+00,1.058891303495166358e+00,-2.188856554964061285e+00,-2.811650811116617188e-03,-3.223058163991543434e-01,5.854060755297563201e-02
-1.003946670249344503e-01,-3.954257019540567963e-01,-1.534135103310624304e+00,1.143578959756489821e+00,-8.208929109196752005e-01,-9.946117356472503057e-02,1.782932012453763981e-02,-1.595198830226946807e-01
-3.382780769871202020e-01,-7.759082364994476233e-01,2.471280007091275266e+00,9.327224250402663119e-02,-1.624481032428451099e+00,6.061700176771439574e-01,1.134911244602210267e+00,-8.190978382159571636e-01
1.867838036730311790e+00,1.769043580286361328e-02,-6.210545215182835532e-01,1.424236955000359073e+00,-9.444012994763097968e-01,1.546697410572257514e+00,3.230013963913961117e+00,-4.759406932932236378e-01
-1.322498482787808349e+00,-1.325117119900173446e+00,-9.934687283233956112e-01,-8.848293506221653892e-01,-6.963219405342946366e-03,-7.205351668584402125e-01,1.887004530931575275e-01,-8.133320957042307064e-01
1.314796605573526067e+00,1.116743212424644582e+00,-3.268260852248857096e-01,-3.766672959358440265e-01,-1.447614191776283254e+00,-3.564621609067675223e-01,1.608648793291412638e+00,-3.998163614225053175e-01
-9.975224560190036893e-01,-3.942089150857416291e-01,1.617620879505199838e+00,-9.516551831338003475e-02,6.977409912774767964e-01,-4.730222388888477569e-01,1.496650333098918040e+00,-6.264727341284717088e-01
-1.679613776234393230e+00,4.358533165501632389e-01,-5.636205980636739277e-01,6.993629807953477551e-01,-1.448979819713316131e+00,-7.574989380288480456e-01,2.430495540876649319e+00,3.629318611253512517e-01
5.563986137424767886e-01,-1.155685907240413757e+00,8.723636150838269820e-01,-1.342973438702039557e+00,-6.255121418716382831e-01,1.855779553433276829e+00,9.636223644102651642e-01,-9.942794559343743899e-01
1.683870576702901634e+00,-8.658115258168823658e-01,-6.948871138832860006e-02,3.344215080741260171e-01,-6.535827662593381993e-01,1.782683091404229647e-01,-4.265035717635676793e-01,9.831710917471356836e-01
-1.298829100385135771e+00,-4.678918779888106005e-01,-4.745643359329428795e-02,6.326926610480506641e-01,-1.054013659536001679e+00,4.491146645076763422e-01,1.858963162715832951e+00,-2.330870958962713846e-01
-7.610743218628631679e-01,-1.191678012737149128e+00,5.210084007894797420e-01,-7.942746327963162711e-01,-5.924175906599926655e-01,7.422227421560351202e-02,2.201370115660761240e+00,-2.013672985298589957e+00
-5.207507447568910930e-01,4.913193016071359942e-02,-6.104325288406993177e-01,-1.134392202890158297e+00,-2.549968711160507384e-01,-5.900427036769321232e-01,1.129313700107478224e+00,-1.182146329853215994e+00
