1.229020372509362025e+00,1.611370049926886594e+00,2.792058369333889623e-01,2.006819709765474413e-01,1.762216594425510596e+00,-1.939909233100189034e+00
-3.397116229345816252e-01,2.211899395043473326e+00,-1.251540166052159453e+00,-6.008149847887725992e-01,9.076903946262137035e-01,-1.249551096721259080e+00
-1.469978816180221859e+00,-2.922444659947120993e-01,-1.419166267220497213e+00,1.152868248479015367e+00,-5.217823760189215232e-01,4.668153979283256039e-01
6.584567798482310330e-02,3.041729930321978026e-01,4.073517881667341189e-01,-1.235514729474427087e+00,8.963125249924124294e-01,-2.325796367772700046e-01
1.900238813475160882e+00,-9.755040775141332610e-03,-9.150426549864336678e-01,-1.003122885652639518e+00,3.780677718579445457e-01,9.101437164701804416e-01
-2.523434638154433696e+00,3.917345497170896529e-01,-5.515753790615526286e-01,-1.340261133506983171e+00,1.338253971738022186e+00,-7.611181861076232735e-01
-5.432281924113417926e-01,-2.166424811976819687e+00,-9.671336376944655866e-01,-6.325336688247444883e-01,2.838016427483092574e+00,-1.027955714269492615e+00
1.059111303434066675e+00,-2.509114627501267125e-01,-5.674833783329646941e-02,4.061727211805700177e-01,2.220346958782876134e-01,-1.634449733457982390e+00
-1.604071109313144339e-01,1.129246867829333256e+00,-1.197176586711184765e+00,-9.647208062333433309e-01,-8.104281610293084803e-01,-1.860777562839542654e+00
1.586784817420323623e-01,6.831676927568811619e-01,-1.357525388941027700e-02,5.344540072435854938e-02,1.185399099882648910e+00,-2.234491269932198598e+00
5.364681356617240215e-02,-1.135403110137152005e+00,-2.419408702890383012e+00,3.662043887961261568e-01,1.772620907623183584e-01,-5.178277124881141003e-01
-1.590355464689469089e+00,2.970769152259229440e-01,-3.075389733223919397e-01,-4.169635670460505872e-01,3.044029293282339843e+00,-1.557045585648679342e+00
-5.764346480957519558e-01,1.843957962849431254e-01,7.483567368613082138e-01,-5.957828937690295978e-02,1.514748997944828979e+00,-7.378021892645008073e-01
-4.831786306722462010e-01,8.066397198031532989e-02,-7.497848909072932777e-01,7.420076419136550916e-02,-4.107900461957163518e-01,1.294744362704051355e+00
-1.495805290720800595e+00,9.644595546655521101e-02,-9.518538748619918000e-01,-9.983388163884939770e-01,7.380511561033118451e-01,-1.367334602297034296e+00
-1.332351196380412439e+00,-1.132597075594590885e+00,-5.468795275629148023e-01,-9.197163096261302684e-01,-9.272487451696014293e-01,-1.344291001985101985e+00
4.740339277090471759e-01,-1.048001052051791060e+00,-2.766728033562750322e-01,2.874037766695899387e-01,2.210342835268447992e+00,-1.494423724540808962e+00
-8.758572495211628395e-01,9.125587862006101503e-01,-1.585083776249460286e+00,-8.998039577264107525e-01,1.741353077357645107e+00,-2.875510140536661652e+00
-4.922566878397161005e-01,-1.225691382238087268e+00,1.008519998080595004e+00,-3.413324353236017461e-01,-5.865642684771623649e-01,1.126485874671677045e+00
-5.028863198411346325e-01,-1.584159004543854277e+00,-6.861900337111317416e-01,-7.412322196378092753e-01,7.379666164011728924e-01,-1.621801153259651018e-01
-1.155828441184358013e+00,-1.141020434106147174e+00,6.299510660965113029e-02,1.798644378902111152e-01,1.197917678631724936e+00,-1.157048855978912938e+00
-5.424096445257675647e-01,-4.860241749464268013e-01,-8.266844525501920726e-01,4.480408352889011514e-01,9.652507786278017310e-01,-1.409621145346934945e+00
-8.500140225946156702e-01,-1.250410681964372106e+00,-2.387215232164495049e+00,5.356770813708365830e-01,1.056122102031550991e+00,4.979167640069865897e-01
1.203855288394201639e-01,9.583851255307944683e-01,3.298896988153291465e-01,-1.712537724865169420e+00,7.109308645237336632e-01,-1.309154343089804273e+00
-4.204036659659337594e-01,5.021008455545111770e-02,-2.847226898476514556e+00,1.436458901035506441e+00,4.985386888140341810e-02,-7.196114983073540472e-01
-4.790561181515249345e-01,3.349582019980157366e-01,-5.507310693653290068e-01,2.328171542335711663e+00,1.457202596544432627e+00,3.395529180966498917e-01
7.432466607094230238e-01,-8.211804966878416545e-01,-7.858410597821552379e-02,1.612901355668973968e+00,-9.514218209073412869e-01,-3.807093738968317931e-01
9.967964138464400214e-01,2.921781737086093234e-02,5.257509594335330050e-02,9.883091258495890763e-02,1.337487129908293770e+00,8.045921765407333393e-01
-4.002134089225979352e-01,-2.640157926016509227e-01,-1.491479378086724594e+00,1.677622585604032768e+00,1.380445959401848555e+00,4.522505634626075022e-01
1.090994079106966330e+00,-9.010607939774529784e-01,-1.303877026063699152e+00,3.970828757810098697e-01,-7.005874261379108070e-01,-6.782818563631813902e-01
