8.025428892176402762e-01,3.222169389652189686e-01,-2.183762990799040349e+00,7.636413758041354916e-02,7.826288365759934695e-01,-1.519174759085841098e+00
-8.132463247457988320e-01,9.538761496790512107e-01,9.694146189144541292e-01,4.912321893063524847e-01,1.894664414944557951e-02,-2.300577342711046747e+00
2.497417610619721451e+00,-6.037032273562666917e-01,-1.789921578104314293e-03,-9.838203186708460724e-02,-9.500357444746332369e-02,-6.974895077926539511e-01
1.293918703400523285e+00,1.369475949855282204e+00,3.050743629442753679e-02,4.820483964709140201e-01,1.465215967194333224e+00,-2.345181346531258537e+00
1.168837743837417786e+00,-1.319415006003983315e+00,-1.099978155229358157e+00,1.344372876342844414e+00,9.908538861801519104e-02,-7.319913645197004826e-01
8.577168017690567359e-01,6.683046181839142896e-01,9.442407004104647061e-02,1.175681077616860915e+00,1.849710974422152043e+00,3.072278177447932412e-01
1.765645831550487266e+00,2.178234746430427193e-01,-4.206480565414383310e-02,2.387592032943867404e-01,1.294504862253039068e+00,-3.967716965315636890e-01
-5.541569772541838912e-01,-5.770358407086276786e-01,8.169122427015580445e-01,8.602379940282522952e-02,2.236055068285105030e+00,-6.898177182310722966e-01
1.312968673222101312e+00,-1.941907808724633533e+00,-7.784085574176461408e-01,-9.127467900102930187e-01,2.446741714532017831e+00,-1.579766988238843872e+00
2.656098497087638677e+00,-8.083278547923766766e-01,5.449848797898508845e-01,5.652881953554672601e-01,2.179282649589919796e-02,-5.592659166757850686e-01
2.063706429761175132e-01,6.417501470721720391e-01,-1.759996940303381718e+00,7.904429624405835408e-01,-1.065704471992785285e+00,-2.256844435334116050e-01
1.392678745795667306e+00,2.218630035785793098e+00,-9.641020315179948952e-02,-2.429334576978982030e-01,1.130181611043900913e+00,-7.511848484966365813e-01
7.010938903556270807e-01,7.234685875528965027e-02,-4.297381314469986835e-01,2.493378190467121502e-01,2.415878818171038667e+00,-8.210917403869129050e-01
-9.652160341090474382e-01,-5.433073254511588956e-04,5.152112643757371657e-01,1.725891975826073232e-01,3.531573642410546832e+00,5.647932833288265009e-01
8.558762959832065809e-01,2.534913896777646891e-01,-2.308642579752348545e-01,-1.159828513726852472e+00,3.543599018785759114e-02,-1.771508676848534691e-01
5.087397379943777720e-01,6.815883133073845634e-01,6.752987232300144971e-02,1.153000274442951500e+00,7.880643388696145779e-01,3.489655164824454481e-01
-2.005556281930751528e-01,-9.429734782198437859e-01,-1.181828519534044553e+00,1.659749534080189326e+00,-5.355524158665534440e-01,-4.701536573394302643e-01
1.131051326597606099e+00,-3.463432853992000071e-01,-1.607444039140576986e-01,-2.060870034968645959e-01,1.797787764568920199e+00,9.771899817504234864e-01
-7.808429961834126853e-01,1.675658009645295321e+00,-9.721296732523772022e-01,-4.573409172498362762e-01,-6.245619305897087692e-02,-1.785459066366310577e-01
-4.075809072915548281e-02,1.380814349071014524e+00,3.101619976073266560e-02,1.005925816379125814e+00,9.073163386523809271e-01,-2.218889815029325974e-01
8.636103716418177534e-01,-4.024553476133660990e-01,-1.697101194881550423e+00,4.207445042526148926e-01,5.721445952914618882e-01,6.406061185118943069e-01
1.814750185008969563e+00,3.306923815810806078e-01,-1.514598056907031642e+00,8.371873671140959150e-01,-1.867380124397687302e-01,-1.842406617872907049e-01
2.007505428811349191e-01,-1.820690357195393627e+00,-1.860860302900611885e+00,1.217306443862620879e+00,9.234738637127345440e-01,-1.455805680682670689e+00
8.454214181024213293e-01,1.575601441134360625e+00,-6.908228325180094664e-01,6.516326077265631733e-01,1.262985638038351066e+00,-5.136303411588575285e-01
2.696926122075357313e+00,-4.787364628051570259e-01,-1.948472706308374658e+00,1.378065887202781337e+00,2.223137398697696554e+00,-4.084118433335142684e-01
1.545036293010336070e+00,-1.820042030771609642e+00,-9.833227504364925320e-01,-1.642464064702955362e+00,-4.888581864952965539e-01,-7.822213665496474677e-02
-1.461534748695748176e+00,2.923663136993953637e-01,-1.214914977921279338e+00,9.654492436842055936e-01,2.632610252729694178e+00,2.834128828854565185e-01
-4.929565694196327286e-01,2.226489714751800797e+00,-4.837486740376894523e-01,-4.285193913732887605e-01,1.483921695032439647e-01,3.027248437364030709e-01
1.524476283863217541e-01,7.414654789096868370e-01,2.267165520587014704e+00,9.323628320564503191e-01,4.711367640659869238e-01,1.018932866222975075e+00
-6.680450368145247619e-01,-2.868380804143770835e-01,-6.161189109388169882e-01,2.264784006941104710e+00,8.196887841189770540e-01,1.644986004034769467e+00
