1.528382888700817066e+00,1.468776767573543029e+00,-6.407335691205241490e-01,3.870657198092070095e-02,-1.306573785057037806e+00,6.715304981503372739e-01
2.185005112371482205e+00,-1.219484442601667773e+00,7.378727023573496968e-01,2.143292590715738299e+00,1.420687875005096856e+00,-6.335608207413614412e-01
4.008723730074992275e+00,-1.149418866779102322e+00,-5.255625622843371758e-01,2.885827807282498325e-02,-1.804241889288594747e-01,-1.709610673877794973e-01
-1.999412957285936709e+00,-6.541778096149066801e-01,-6.496840021166845336e-01,8.482628696305910543e-01,-1.406403112840566294e+00,5.027008204009534298e-01
1.457811396224776956e+00,-5.156370963979266531e-01,-2.961783965459724666e+00,-1.704627133486980028e-01,-3.073032285392108154e+00,2.627099935024164168e-01
-5.487955170814495798e-02,-1.708629202359913890e+00,-5.747374428256735168e-01,-7.961886362398362671e-01,-9.690132616793889486e-01,1.839121164137453301e-01
1.840925426027285594e+00,4.990634408455915105e-01,4.583564868243110713e-01,1.524645477103448776e+00,-1.976132892394087293e+00,2.925364777051926879e+00
-1.110343757303444923e+00,2.793477278370424255e-01,-1.437974970950643305e+00,1.195553440794524080e+00,-1.268762803511241710e+00,-1.961276232137817432e-01
1.120427405420004074e+00,1.925110301279393532e-01,-1.429661456630461291e+00,9.479813900223286183e-01,-9.875058410444350621e-01,-1.293465572586084411e+00
-2.007631632924027354e-01,5.640788613703673349e-01,-1.333128857097770847e+00,-2.263574494767742751e-01,-4.245004298601424253e+00,1.083295559549829479e-02
2.219783584274680699e+00,9.699676751825214716e-01,-2.222714548287834102e-01,1.679507590776147863e+00,-1.264121938539152223e+00,2.342815409358545153e-02
7.738933420072826586e-01,-2.103488335553676869e+00,-6.423002822987158300e-01,2.315178801673790421e+00,-1.184555949337611880e+00,2.781765215569449445e-01
8.330115741614564362e-01,1.256619806627495617e+00,-1.377485845034992717e+00,-4.454095022234509926e-01,-1.461132422849888313e+00,2.743773538802132705e+00
6.291374955654932544e-01,-1.414908004553346643e+00,-1.246449288393980837e+00,1.045363369058711189e+00,4.608485674295912382e-01,-3.324617532234873662e-01
5.925602606412045947e-01,-7.833606242037662870e-01,-8.511631776401517024e-01,3.548242301936921361e-01,-7.226449513088640808e-01,-6.794166636350067456e-01
2.897980114445678268e+00,8.329565288882134766e-02,-2.262654508549800880e+00,7.664653857487280231e-01,-1.042426526831185862e+00,-4.621360104786210732e-01
1.609942116905427767e+00,-1.467875541799601891e+00,-6.662657561290790120e-01,3.688293390409183026e-01,-3.918438749282201483e-01,-1.630883968494901692e-01
-6.278200101399633581e-02,-1.006238362617323467e+00,-2.018812450533550962e+00,1.193907791735154156e+00,-4.899381651777048874e-01,3.394427837835921613e-01
-8.694895018079120685e-01,-4.374979339845654902e-01,-1.702268180733359060e+00,5.490355230519252672e-01,1.013522531089703138e+00,6.957717657947959378e-01
1.157512696011106179e+00,-2.857856187755020150e-01,-2.668369708836003440e+00,6.178017797179677917e-01,-2.636397708547911556e+00,6.551149882225770771e-03
1.490340881164558873e+00,1.031945434261226868e+00,3.558826327919288879e-01,1.357950425579030007e+00,-3.270235068824025149e+00,9.673070116000793695e-01
7.967233463715170938e-01,-9.555134712421673449e-01,-1.483042159005284466e-01,1.110176503646426172e+00,2.777029776054877885e-01,1.710730639385122709e+00
-2.153553070995062324e-02,7.943405035904613776e-01,1.628117915248938896e-02,-1.463015680503176874e-02,-2.524381856081806763e+00,-1.090088574443374148e-01
9.506580203601643353e-01,-1.549627565156759701e+00,7.235977068429897407e-01,4.364320226778345413e-01,-5.087007483537009378e-02,6.786072096766312400e-01
6.177043336490973813e-01,-2.494400513869453828e+00,-7.328431222574988135e-01,2.250014452503390494e-02,1.271783000926903551e+00,-9.583051519581571309e-01
-5.739923059547895612e-01,-1.048916684579173975e+00,1.367086570227911135e-01,9.651307681364219571e-01,2.525079767357736316e-01,3.270571937898961168e-01
6.275211002639158320e-01,-1.103589600161356099e+00,-5.434602981053968662e-01,1.705381201959657922e+00,-1.650594100422628996e+00,2.075304723510200122e-01
2.877030176498414527e+00,-1.307539956691754046e+00,-1.268689561809592359e+00,5.545971625612090561e-01,-1.358354131425890454e+00,-8.170731081664490691e-01
2.024737223765600280e-01,-3.339956184512962167e-01,-7.071505140570171211e-01,2.020572619521462387e-01,-2.296735637545817887e+00,1.983705670690984468e-01
1.825954973043907748e+00,8.821511999710609508e-01,-1.778572061761783951e+00,9.719086637744431822e-01,-2.332197360879418202e+00,3.933736038518667044e-01
