6.679892634549222663e-01,-1.282704686529737792e+00,-3.631539256824132700e+00,-1.335728275279539412e+00,-2.278798295420066289e+00,-4.998760925228180607e-01,-6.793383320192771802e-01,1.414583814733506362e+00,7.116037192596864625e-01
1.483853624722893727e+00,-1.659894494127670539e+00,-2.215412413540006398e+00,-3.282024677596931950e-01,-2.136505312360233333e+00,4.729747573732750454e-01,5.374922154455107348e-01,8.133402039650400317e-02,1.516109615609171790e+00
1.456137038453058086e+00,4.296297531692646610e-01,-8.327297619467681766e-01,-1.363925637588566442e+00,-8.856327589230240660e-01,1.403541254497095991e+00,-1.314598464852536064e-01,1.325897874349138084e+00,2.195282082907354382e-01
-5.703133435191674039e-01,7.327711675119796819e-01,3.515505625111949861e-01,-2.202648371659299276e+00,-1.239770413839420549e+00,1.755321056251086809e+00,-1.650158337263620822e+00,-2.935950646579075229e-01,6.869015055618377108e-02
1.827096658601496282e+00,-2.631222785774823825e-01,-8.283628976406116617e-01,2.686170403094503278e-01,-1.529513423192007338e+00,7.863593465138787320e-01,-1.189660925355459975e+00,-9.293381928555213278e-01,-1.241092045602977256e-01
7.554671964816415120e-01,-2.247326074523895156e-01,-2.493973418325012847e+00,4.605160778376946595e-01,-9.299053733463007454e-01,3.057253200855136743e-01,-1.785464169985768512e+00,5.242999139821316046e-01,2.354294012184436902e+00
7.599068393519867737e-01,1.863499851894858672e-01,-8.107947554110287447e-01,-1.240478951533857455e+00,-1.382436899664339025e+00,1.548047827500661722e+00,3.973902648038104557e-01,-9.681926371887621396e-01,2.203117102676240835e-01
-1.989331434785640562e-02,-2.725690831141526216e-01,8.999797064020131909e-01,-1.374899908199470833e+00,-1.261008007263085151e+00,1.295211255986198795e+00,2.797770342719140269e-01,-2.330387950626394977e-01,2.046047376412116758e-01
-6.418861693736208629e-01,-1.028370015415696503e+00,-1.174766494286034524e+00,1.977297113031972753e-01,-2.902368071066199207e-01,-1.199627108399988318e+00,1.296940915835484098e+00,-1.145369261379589831e+00,6.654720471709878460e-01
-1.231112491184386704e+00,-2.502452932449222844e-01,-5.982195203767506353e-01,-5.818006781370745895e-01,6.584177559571504634e-01,1.947148448533599918e+00,-1.799487829881155854e+00,1.038404050248791011e+00,1.936764850087406842e+00
4.768119086068852708e-01,3.665970509443057246e-01,-8.984445250022990992e-01,-7.601046176245520591e-01,-3.506678948096914050e-01,-7.737369193241031562e-01,-7.838776497385512299e-01,4.919997317544375637e-01,2.108173835995057477e+00
3.527329377805172306e-01,-2.916539646042116685e-01,-1.043914954735705169e-01,-2.583438736317131834e+00,-1.102018881105599313e+00,-2.492418867054934095e-01,-5.104416747946891597e-01,1.990323015112105964e-01,-4.350605833400353895e-01
-1.161643821336637794e+00,-1.273592862702271233e+00,-1.424938611222029472e+00,-4.267085320060148845e-01,-1.754456549096614415e+00,-4.652219864207388644e-01,-2.141396246157790451e+00,1.581276501093224485e-01,1.101763186056453625e+00
-6.102391387178087712e-01,-2.795849917101168813e+00,-1.379520668344295098e+00,-2.629753457686905271e-01,-1.262066605085697457e+00,-8.589434796277717332e-01,-1.295370497850163005e+00,-7.144737870404219704e-01,-1.009887323015308258e-01
1.417508455503156073e+00,-1.804959495226461819e+00,-3.622451761413815197e-01,-8.041428523107505555e-01,-1.959935421281629342e+00,-8.178832346235745399e-02,-1.795631514308574150e+00,-8.367450780769583041e-01,-2.637654841388586968e-01
-5.400065193590988244e-01,-4.171667989528460296e-02,1.237555151465127290e+00,9.496369918888358796e-02,-9.501164244527531277e-01,2.110994302055901328e-01,-6.807788753488261957e-01,-5.534793415294947394e-01,1.740828628545080026e+00
1.049205005976759919e-01,-8.728495124701334262e-01,9.246047213986359203e-01,-9.574264109112897714e-01,-3.807625064910133972e-01,1.194393821361945385e-01,-1.020777410175167876e+00,1.328235174904603078e+00,5.862935932493456015e-01
-5.111372641389074767e-01,1.478233585877991363e+00,-4.337585717019674103e-01,-1.097322350717262029e+00,-4.107730005153010788e-01,-8.880580606023926737e-01,-1.671745394336632273e+00,-1.136824260750034066e+00,3.219272846935042232e+00
1.087218114887305465e+00,-1.670359494276584034e+00,-2.702982718728259570e+00,-2.950513915515569074e-01,-5.948951841202474444e-01,6.749202088975159164e-01,-5.944214657245566746e-02,-3.638541276430287130e-01,1.518894961971086754e-01
3.842994209123993810e-01,2.442232078349344526e-01,-1.522780024307844426e+00,-4.839154168349869556e-01,-2.338390254183589256e+00,3.687526942059472512e-01,-9.093180894474098830e-01,5.718264953568860109e-01,-1.441487923323498288e+00
-7.344090116302892657e-02,-1.487583498645869584e+00,-1.089712870797357125e+00,-6.443969120515338211e-01,-1.768695011772082548e+00,5.486053712771030710e-01,-9.123709423676884533e-01,9.949742755599275679e-01,-5.708939918828963567e-01
-1.347685050220016167e+00,8.704328089796815604e-01,-1.290777509577505588e+00,-1.831661909835769819e+00,-9.273811239434170961e-01,-7.921251881337072476e-01,2.146853245156622458e-01,7.038602829795824745e-01,8.338861283933950430e-01
1.087440655955178803e+00,-2.613800430719694923e-01,-1.957164051675429617e-01,-1.965848065951614654e+00,-1.390612388055572302e+00,3.189608033492044581e-01,8.922241842238831655e-01,-7.547690492455373379e-01,-1.268847786087427210e+00
-2.310733335586457882e-01,2.268027547573664426e-02,-1.098886261482398430e+00,-1.590157472611726686e+00,-9.431463033867386603e-01,-1.177955403918007793e+00,4.831813798682556005e-01,-1.486290792382584658e-01,-1.111180533938124215e+00
2.093227376634474890e+00,-3.254200875290534922e-01,-7.909794929253567419e-01,-1.804420827618332002e+00,-1.759866163546840889e+00,-9.033418686958855082e-01,-1.332721617236166445e+00,6.952992051054416311e-01,-5.499160248591805633e-01
-2.223123205949409709e+00,-7.591650078599828655e-01,-1.399251497422738799e-01,-1.803503095560243796e+00,2.100333136612624330e-01,-7.674782816366972904e-01,8.868693419321754812e-02,-6.580372800541700595e-01,1.625507713656332287e+00
1.144750328890198787e+00,-2.232419729727226909e-01,-1.102807389172393515e+00,-4.222532070429235729e-01,-2.987519547122446717e+00,1.145141263877661242e+00,-1.374115375515847726e+00,-7.824416910771849754e-01,-3.215045181763582782e-01
7.365348323375713324e-01,-1.463020552396557150e+00,-1.765565379356352382e+00,-1.989783192238115062e+00,-1.550956706859796252e+00,-2.153304640073467335e-01,9.259854915051444202e-01,-5.307044391647612880e-01,1.294472016313248375e+00
1.416432120879376422e+00,-6.553985921357451394e-01,-1.118759347789899605e+00,-2.826912392151992304e+00,-1.530094605113543782e+00,-1.487927143835445498e-01,-1.830877499972623224e-01,2.626130412818487581e-01,8.819028144307811123e-01
5.306238116039615482e-01,3.004906245515622798e-01,-1.386812472787505079e+00,-1.943970369315839219e+00,9.804114061357191989e-01,7.110084414224165927e-02,-1.154324791123758909e-01,-3.641961614702435845e+00,-1.383192651520148697e-01
