1.931423083431872190e+00,7.532946789938674836e-01,-1.109057870917477651e+00,-1.990759884695596948e+00,-2.281628170161049241e+00,6.308891284682532907e-01,6.075236863194950487e-01,8.095958441035052688e-01,6.704683890632363585e-01
1.673095628885453712e+00,6.401759844630526830e-01,-1.852736577392278816e-01,-3.076249556737562507e-01,1.264367633402869728e-01,1.762242959058756941e+00,8.297462935854291732e-01,-6.406375009653131336e-01,7.157024127361066856e-01
8.962030387129287234e-01,2.022020444161122921e+00,3.195206691084717665e-01,-6.068111795863345703e-02,-7.084537572297073815e-01,1.590436716531525851e-01,-8.516653544866159553e-01,5.761224359898218239e-01,-9.311792399610856474e-01
8.518105192149405536e-01,2.053029698635767453e+00,-3.389027449847081819e-01,3.527909001726708960e-01,-2.577785989710670300e-01,1.666290015160600380e+00,-1.893135631905583094e-01,1.191884226946524628e+00,1.681097878818297753e+00
3.515994697239170907e+00,1.872260018227244416e+00,-4.125820026641036087e-01,-9.511146312558741434e-01,-1.252471381726762534e+00,-9.676750866627508163e-01,-1.264793805275804983e+00,-5.449747340350217240e-01,-2.240726902126161102e-01
9.423194535106057534e-01,6.768428215439825646e-01,1.859420928770748604e-01,-6.489545601608700531e-01,1.139454482843679228e-01,2.556229435638327496e-01,1.905543155979702030e+00,7.363569832247300884e-01,-1.712010086734735981e-01
1.675047112644532321e+00,1.240727273092414151e+00,-2.029547045788967274e+00,-7.772521141442148007e-01,4.577681270854416784e-01,-1.821330539097054668e-02,-2.908197369720665892e-01,1.849446226549098515e-01,8.194605542634229023e-01
-7.655501045014512229e-01,1.191670616984910502e+00,2.766734200502006802e-01,-5.748056979558069379e-02,5.928766451075995203e-01,4.405988695006242684e-01,4.635560557736430332e-02,-5.276229872513245045e-01,1.334968624814777849e+00
1.207694562200489763e-02,6.897674606792419949e-01,5.671481757923322320e-01,2.455854557793194504e-01,-1.072279545915441501e+00,-1.226002521295736836e+00,2.476231939635939128e+00,2.284678258687895536e-01,-1.014956156937996123e+00
-1.073022931407343616e-01,5.659693347316089307e-01,-9.305249146274867655e-01,-2.845544891668890797e-01,-9.723642911582330850e-02,6.947586845265169009e-01,9.561238061079878614e-01,3.516114648219581529e-01,1.530304421018279459e+00
1.367182761536056557e+00,-6.471508645452448416e-01,-8.163863095045761353e-01,1.987338470930100076e-01,-6.509315346697840399e-01,4.116280926761414216e-01,6.255342501575920089e-01,1.152624451139422579e+00,-1.183207892411299422e+00
1.733007323928613674e+00,8.082306471970457373e-01,-9.015892362902794277e-02,-1.846661859977823950e+00,-1.909483512525651072e+00,2.583041950951480814e+00,1.456101316625816322e+00,4.254245459449856881e-02,-1.785164173447544966e+00
