6.573911093657985871e-01,-2.232845677504849302e+00,2.461495965884892279e-01,9.188186149250996415e-01,1.324777615633013994e+00
2.902839389411757121e-01,-1.491394465074661890e-01,2.086215931851622685e-01,3.428144820258363090e-01,-1.104466368827660139e-01
3.181332651310760928e-01,4.473670881075220707e-01,-1.537629716442946437e+00,-9.799904497130916825e-01,1.262529380155500203e+00
7.004286990247079459e-01,6.797208467655312392e-01,-4.894694443592464417e-01,3.687736492479374295e-01,9.904226861428256923e-01
3.123595251020789276e-01,1.837465814649569928e+00,-8.761887570757804777e-01,1.258919794970637662e-01,-1.485599743562129316e-01
8.538002414909692250e-01,1.180862924022756610e+00,6.912724452683052245e-01,-1.400994878709592495e+00,-2.715341893247081861e-01
1.206127187832612302e+00,1.267759501254158261e+00,-6.178862991210052336e-01,-1.519430991714918244e+00,-1.087194676673103877e-01
3.187085884931127211e+00,-1.158130535683936646e+00,3.780114101746497868e-01,1.044852731833729287e+00,1.121258586327143592e+00
1.663313462153378275e+00,1.500461985515097185e-01,-2.705808107493775871e+00,-4.075206431334078006e-01,1.421507721740131069e+00
1.422264395918211743e+00,6.482420571127268660e-01,-6.642856158254899501e-01,-1.157797522388953060e-01,-1.674987415737801300e+00
-5.064113756262877963e-01,9.566401427924213496e-02,-2.188203481277892215e-01,-1.999033220434210112e-01,1.411347935731027015e+00
5.793175766741063271e-01,-2.653662081315762422e-01,-6.642426960008945835e-01,1.235220232720675160e+00,1.762324374317756126e+00
1.828828639588015448e-01,1.399774469342821293e-01,-1.213360126824547747e+00,-2.061879757838586125e-02,1.471681547662156975e+00
1.141750877574833734e+00,-6.181973313229812694e-01,-7.386309925799952047e-01,-6.916336941580709663e-01,1.744909422578462266e-01
1.862483055185127023e+00,-3.692309100983223180e-01,-8.680718746612563486e-01,5.813398638197007084e-01,7.342169162955127781e-01
3.155203826206491868e-01,1.074584416331314518e+00,-3.383607843173949692e-01,2.517593237865531908e-01,-6.448393528731701796e-01
1.041170596504840340e+00,-5.583337989476235830e-01,-2.148904462848047814e+00,3.322328937562519791e+00,-5.091123668574293326e-01
-4.832117756733239622e-01,5.667482205958507269e-01,-5.904849966246912274e-01,-3.476114917223679934e-01,2.633120829814176833e+00
7.492641467132865607e-01,1.658399575802773196e+00,-7.490908746912716687e-03,-5.391097873829595599e-01,1.912576897972558809e-01
1.161716138667036935e+00,1.416181701519946490e+00,-4.270532475948846107e-01,5.125474888073845436e-01,-2.704713564869587472e-01
5.604342101278656507e-01,4.833924880278266945e-01,-2.244610297107718644e-02,-1.659080868546218612e+00,8.788258042251886337e-01
-5.359340161428003402e-01,-5.168739132179593909e-01,-1.138062409627602189e+00,-1.231595737301808269e-01,9.388762357840713113e-01
1.655622800771645031e-01,-6.825216486734049237e-01,-2.211551833965651248e+00,-1.908425106137073834e-02,-6.728002106709646268e-02
-3.336375309513609499e-01,3.689229585473687845e-01,-9.172361955558741009e-01,1.376141318440225803e+00,1.226191386180270015e+00
-2.003321159264639384e+00,1.177812598308081160e-02,3.575283596199103631e-01,-1.863675973872786162e+00,8.947802763244461222e-02
6.040480647375739975e-02,-1.995117243495795889e-01,3.477175279176585310e-01,-1.379322848479071162e+00,7.512597406226430019e-01
7.199027893872995687e-01,-1.121700542699857195e+00,2.228174777300253595e-01,-9.258158503278983709e-01,-8.186063106082448471e-01
1.429791511498008205e+00,9.217211171397955427e-01,-9.223448695958158527e-01,1.692701743622651467e+00,-2.369073015442695329e-01
3.039365491436724076e-01,-2.866286366055359469e-01,5.223000061752079981e-01,4.617683840410613527e-03,-3.222007910892684679e-01
8.861876835373078132e-01,9.919344869733445758e-02,-1.874814163544652912e+00,1.980923555963249427e+00,1.777421866453643640e+00
