-2.055961922770287442e-01,-1.215910375192138959e+00,1.081042386975904712e+00,-3.948654562783844857e-01,5.518661260855409756e-01,-1.239099206172697976e+00,3.286233418678267793e+00
-7.169048878285617654e-01,-1.351012884535481628e+00,-1.707242494107418018e+00,-6.811603340174745558e-01,-2.294193392408660492e-01,-1.935238237886238721e-01,3.145083300372579771e-01
6.873893792043588302e-01,-1.848718217026946942e+00,-4.738779608858489922e-02,-5.280179552842585444e-01,-4.426685261779520486e-01,-8.623170802774274835e-01,1.334345496335425096e+00
-9.918809186621273533e-01,6.440937427258464076e-02,-8.340836417201822339e-01,-1.195899299249814529e+00,8.060536019100044136e-01,-9.515565861243666657e-01,-5.203000289157218017e-01
-2.720188950774429237e+00,-1.993786235495134340e+00,7.039414111161648169e-01,-2.937643230965131913e+00,1.186089448348301434e-01,-3.988632569931160887e-01,-1.150797543571541182e+00
-1.564049647579804025e+00,-1.708113468596375695e+00,-8.965616839330705634e-01,-1.254805685333751697e+00,3.918036349441409438e-01,-2.045033153476773502e-01,3.711285734465041841e+00
-2.154694531489027565e+00,-4.103141875783734571e-01,1.075061603831829193e-01,1.863950869269086486e-01,1.842147016600225173e+00,5.650416249473653174e-01,1.022148026952681699e-01
-1.494076116347974770e+00,-1.523656108545748511e+00,1.117365430742697008e+00,5.897695996824561249e-01,-4.631391662821340294e-01,-1.673442911892179419e+00,1.632640224006610463e+00
-4.383493229846829320e-01,-1.724018795039522711e+00,2.114577970532848017e+00,-1.650681491372430143e+00,-1.021098065833321966e+00,-3.194019372285661351e-01,6.194029720949015827e-01
-1.310759353187851417e+00,-1.534962570673074733e+00,1.318264542926117056e+00,-9.301399694413627905e-01,2.431069118705115883e-01,2.553829656254987812e-01,3.887872433400665351e-01
-3.909189767166452167e-01,-2.207474862168092855e+00,1.050174745078422955e-01,-1.401147449377130094e+00,-1.999878673897879655e-01,-1.635113364842915251e+00,7.291265558117107082e-01
-2.189936499315703333e-01,-1.165088197975058470e+00,-6.684852914487610098e-01,-1.456069322767147955e+00,2.312665450880125317e-01,-1.652603175727370699e+00,1.489409068271029035e+00
-5.539164465263656245e-01,-8.948539520407672310e-01,1.364519023454401125e+00,-2.471996516044191239e+00,8.560344514502862268e-01,-1.610524677701365981e+00,1.160289431344225797e-01
-4.027453979784795246e-01,-1.632398965792781986e+00,6.911612634423225376e-01,-1.783956481282010342e+00,2.134498240152211956e-01,-2.333580084535936905e+00,2.471427447786895826e+00
6.498063989976730070e-01,2.019145701373346036e-01,1.096408185778653399e+00,-7.707873758002871112e-01,-1.912361557738661899e+00,-6.010364329724315891e-02,1.536361134404002904e+00
-1.033868349411782628e+00,-1.595322986475284033e+00,9.820221696531244993e-01,-9.612437372371129829e-01,8.351987933272687625e-01,-1.034622419497016832e+00,6.021138405277703942e-02
9.068067465526119530e-01,-5.067866616260741086e-01,6.296942078983278623e-01,-2.736550549428312662e-01,-6.653713964820061610e-01,-1.677130477128383257e+00,2.217524860180713819e+00
-2.735730371495445068e-01,-2.604618036345808463e+00,4.393535787496641309e-02,2.025401130256869742e-01,4.810164572481634426e-01,-1.344112686032164605e+00,2.595511260810062781e-01
-1.195154182409637666e+00,-1.233257916203464255e+00,2.582006336425944681e+00,2.243645049896205723e-01,-8.353085600033088864e-01,-1.351466910182256509e+00,1.214235220878753019e+00
-1.710994988290502006e+00,-1.409149991485246112e+00,3.755000271384041910e-01,-3.312114191445313383e-01,-1.524599778013005613e+00,-1.626557579997348846e+00,1.930230392276078621e+00
-2.390160988751212079e-01,-2.307356162334284200e+00,-6.283712244271565384e-01,-6.592515614429228510e-01,7.220942073330921529e-02,-1.300038264648372133e+00,1.510926448910242748e+00
-2.127525478601890896e+00,-7.966178313954985768e-01,1.801665674088805957e+00,-2.081231284206645160e+00,2.991280828915988677e-01,1.567573462023429176e+00,9.524170568503187440e-01
-1.920745543583987358e-01,-1.434071074370220078e+00,2.508566441197787600e-02,-8.657634608375583962e-01,-1.390779613356316613e+00,1.782407916754222388e+00,8.534157826989534623e-01
-8.913776785627558485e-01,-7.687294605888508325e-01,1.425469122469909422e+00,-1.308825019305775550e+00,9.898651391147278433e-01,-1.614978420838130369e+00,1.026984013135425311e+00
1.123390807371262845e+00,-3.820914976902400895e+00,2.885349141429812136e-01,-6.848281358463832458e-01,1.411752432336567387e-01,1.099938153681825348e-01,1.722495009027860569e+00
1.344144724037457994e+00,-1.187209898882551240e+00,1.002187570996297128e-01,-3.015377509458035954e-01,1.121479301042876742e+00,-5.524813897835614274e-01,9.599432192815809950e-01
-1.930284242381009152e+00,2.130123478600784992e-01,-1.094441621092464789e+00,-6.315270313094140109e-01,1.103210952076360440e+00,-1.019135373768041308e+00,1.652594288641043407e+00
-2.053989127066761178e+00,-2.239691167326624210e+00,5.574292163900427255e-01,-1.926398499658589225e+00,6.512246883782590867e-01,-1.056340567703508704e-01,1.013972188118008599e-01
8.849310897712314716e-02,-2.215067456217676423e-01,1.108532802606964629e-01,1.251732223837708657e+00,-7.860154664493412824e-01,-1.074489315591299121e+00,-1.053013155827289271e-01
-1.032826659127217939e+00,-1.074477790085303530e+00,1.513394348001073419e+00,-2.997194961324217921e+00,3.069140382236426046e-01,3.939039936772104067e-01,1.324213264297490422e+00
