-2.302200377442097601e+00,1.569027964952670384e+00,-8.256214499223312187e-01,8.453508357152728081e-02,-6.290476358018191050e-01
-1.709284504582800901e-01,-1.352047290539973190e+00,-1.415142806507667661e+00,-1.498571115183851443e+00,-1.610407707648965903e-01
-1.913587989827507885e+00,9.758409482740212360e-01,-1.406920084982622221e+00,-1.559154618736681375e+00,3.740786025688407901e-01
-1.183930644821786338e+00,8.050124191015411990e-01,-1.776693762543304356e+00,-3.100805088396899833e+00,-1.314663287381802714e+00
-1.455709705523300812e+00,4.850151550357317820e-01,-1.604084432892361134e+00,-1.225537052963973084e-01,-3.789649960974847964e-01
-8.652355414335171080e-01,5.078011212684492293e-01,-1.263179390169609118e+00,-1.554099689194985867e+00,-2.078382578556092208e-01
-5.891232290648587000e-01,1.517972379799812366e-01,-1.247695965997048129e+00,-8.318423528443988912e-01,1.431129464039107235e+00
-1.187139713223860804e+00,1.029042566674856607e+00,-5.564929754885892255e-01,5.415505386229002571e-02,6.287411891163774413e-04
-8.311249658095966053e-01,-1.256893941877170739e-01,-9.812765369237913538e-01,-2.140990586898793513e+00,-1.102498961516087395e-01
-1.338113369303657985e+00,6.149586486893500181e-01,-4.292603703026082185e-01,1.598965460021367635e-01,6.701097625303298333e-01
4.089475467371450623e-01,-6.736517768997136724e-01,-5.532419819987399734e-01,-1.744081999990136911e+00,-2.182090247015262552e-01
-2.486760917512206959e+00,1.028671286524005080e+00,-8.971371321995410542e-01,-6.564359853591522631e-01,-9.899145379058087446e-01
-1.962262451702832200e+00,1.971120005192617652e+00,-9.408413564445106125e-02,-1.575720050480122203e-01,4.448390396581072825e-02
1.620259207486726138e-01,1.089353481946884417e+00,-1.224648409175706165e+00,3.534253384121003316e-01,2.756048948467388349e-01
-4.534387253780794991e-01,1.033533849158865259e+00,-2.221830992757791723e+00,-5.646203465367370944e-01,-1.966260255122448397e-02
1.052521056298799662e-01,1.170428882636247447e+00,-1.683114790022971263e+00,-1.955617956879372787e+00,-1.368893869126566631e+00
-3.714881938382444293e+00,7.828626138267403833e-01,-1.165729662645988984e+00,-1.544921057118801677e+00,-3.562721899059353436e-01
7.631816738990651050e-01,-3.714944793425851710e-01,-1.729997829880293159e+00,-4.669742991844396673e-01,1.139320250802481782e+00
-1.209467816805289475e+00,2.651303238573429200e-01,-4.678633026882721979e-01,-1.019799509653298575e+00,1.774621425535142460e+00
-1.433615930972129471e+00,1.331474661759979305e+00,-1.984408861866011842e+00,2.417030519053766646e-01,3.907903227965682791e-01
5.208392348481771794e-02,7.518323172486923722e-01,-2.352465704165972671e+00,-8.085107781554345951e-01,2.679215976375282970e+00
-4.118976577638681635e-01,-8.851673238369166530e-01,-2.060745367129476868e+00,-2.681806795563204115e-01,3.633762663900602652e-01
-2.093794127005005112e+00,1.721296743168117649e+00,1.370537209419512736e+00,9.805596525212079140e-02,8.264186969921321069e-01
-1.181422661931506912e+00,-2.291923704615754787e-01,-6.877842283163129178e-01,-1.806892991269675841e+00,-1.916717973484607374e-01
1.100357162757673590e-01,1.400322024815414679e-02,-1.103425920606007749e+00,-1.185016856763434934e+00,4.233613344004558687e-01
-4.483258769046349901e-02,4.179249363328429445e-01,-2.338762276328437695e-01,9.324554086433451960e-01,-5.052549612840312454e-02
-7.275370271529424393e-01,6.276174397617185763e-01,-1.517409542665338895e-01,6.832926587547722974e-01,-2.011949857495378247e+00
-7.431612215186752524e-01,1.392568793365883018e+00,-8.886754468142300523e-01,6.191822353910665377e-01,4.825450167382363542e-01
-1.042421447196940854e+00,-1.502008157084573359e+00,-2.099835901173501718e+00,-1.018144999021648456e+00,1.772424983354450589e-01
-1.417767150632215589e+00,1.941340574331283264e+00,-7.455055576945036622e-01,-9.880357777042345635e-01,3.080814260850345820e-01
